STATION_NO,STATUT,DATE_MAJ_ISO,STATIONNEMENT,OBJECTID,X_32187,Y_32187,LON_WGS84,LAT_WGS84,RUE_REVERSE
2162,Éteint,2025-12-31T21:15:39,Permis,483,246948.8150000004,5186792.583000001,-71.25814941135712,46.818170882205436,"Av Rousseau, Quebec, QC, G1M, CAN"
2163,Éteint,2025-12-31T21:15:39,Permis,53,247047.4500000002,5186666.875,-71.25684103226632,46.817048621751844,"251-291 Av Rousseau, Quebec, QC, G1M, CAN"
2164,Éteint,2025-12-31T21:15:39,Permis,420,247085.61799999978,5186605.390000001,-71.2563331342041,46.81649883529853,"251-291 Av Rousseau, Quebec, QC, G1M, CAN"
2165,Éteint,2025-12-31T21:15:39,Permis,173,246992.37600000016,5186620.442,-71.25755683970684,46.81662615614981,"242-308 Av Du Chanoine Côté, Quebec, QC, G1M 1V1, CAN"
2166,Éteint,2025-12-31T21:15:39,Permis,1097,247106.8459999999,5186406.773,-71.25602992932714,46.81471399952738,"153-227 Av Du Chanoine Côté, Quebec, QC, G1M 1T9, CAN"
2167,Éteint,2025-12-31T21:15:39,Permis,1050,247192.5393749997,5186298.77225,-71.25489348034476,46.813749882055426,"Av Du Chanoine Côté, Quebec, QC, G1M, CAN"
2168,Éteint,2025-12-31T21:15:39,Permis,431,247119.3219999997,5186245.782,-71.25584616250549,46.813266872599975,"89-151 Av Bélanger, Quebec, QC, G1M, CAN"
2169,Éteint,2025-12-31T21:15:39,Permis,228,247043.91399999987,5186367.312999999,-71.25684955621404,46.81435358427386,"157-231 Av Bélanger, Quebec, QC, G1M 1V6, CAN"
2170,Éteint,2025-12-31T21:15:39,Permis,724,246870.77799999993,5186643.1219999995,-71.2591530832452,46.81681961811193,"Soeurs De La Charite De St Louis, 313 Av Bélanger, Québec, QC, G1M, CAN"
2171,Éteint,2025-12-31T21:15:39,Permis,63,246762.41700000037,5186848.308,-71.26059903523623,46.818655954064376,"400-442 Av Bélanger, Quebec, QC, G1M, CAN"
2172,Éteint,2025-12-31T21:15:39,Permis,424,246672.81400000025,5186831.65,-71.26177108456184,46.81849829723588,"401-411 Av Proulx, Quebec, QC, G1M, CAN"
2173,Éteint,2025-12-31T21:15:39,Permis,421,246739.9910000004,5186722.447000001,-71.26087693576228,46.81752181081334,"315-391 Av Proulx, Quebec, QC, G1M 1X2, CAN"
2174,Éteint,2025-12-31T21:15:39,Permis,614,246774.86899999995,5186666.223999999,-71.26041277069996,46.81701909081045,"315-391 Av Proulx, Quebec, QC, G1M 1X2, CAN"
2175,Éteint,2025-12-31T21:15:39,Permis,678,246868.04700000025,5186515.981000001,-71.25917277221681,46.815675675642545,"233-307 Av Proulx, Quebec, QC, G1M 1W9, CAN"
2176,Éteint,2025-12-31T21:15:39,Permis,1013,246942.34700000007,5186396.137,-71.25818403857824,46.814604064356274,"153-231 Av Proulx, Quebec, QC, G1M 1W6, CAN"
2177,Éteint,2025-12-31T21:15:39,Permis,1049,247019.50700000022,5186272.252,-71.25715735999549,46.81349634090166,"153-231 Av Proulx, Quebec, QC, G1M 1W6, CAN"
2178,Éteint,2025-12-31T21:15:39,Permis,127,247069.08800000045,5186193.192,-71.25649773428587,46.81278944661419,"85-143 Av Proulx, Quebec, QC, G1M, CAN"
2179,Éteint,2025-12-31T21:15:39,Permis,1095,246851.4718749998,5186027.152375,-71.25932806398322,46.811276943293656,"Av Bernatchez, Quebec, QC, G1M, CAN"
2180,Éteint,2025-12-31T21:15:39,Permis,1098,246729.7148749996,5186223.113875,-71.26094822486753,46.8130291331915,"166-210 Av Bernatchez, Quebec, QC, G1M, CAN"
2181,Éteint,2025-12-31T21:15:39,Permis,172,246627.56225000042,5186389.268375,-71.262307823293,46.81451487954016,"232-300 Av Bernatchez, Quebec, QC, G1M, CAN"
2182,Éteint,2025-12-31T21:15:39,Permis,482,246497.78000000026,5186568.2190000005,-71.26403117040869,46.81611330093018,"337-391 Av Bernatchez, Quebec, QC, G1M, CAN"
2183,Éteint,2025-12-31T21:15:39,Permis,279,246590.2589999996,5186548.627,-71.26281688251257,46.81594514284607,"317-391 Av Santerre, Quebec, QC, G1M 1Z5, CAN"
2184,Éteint,2025-12-31T21:15:39,Permis,174,246654.84399999958,5186446.153999999,-71.26195757640929,46.81502897804585,"241-309 Av Santerre, Quebec, QC, G1M, CAN"
2185,Éteint,2025-12-31T21:15:39,Permis,280,246730.61099999957,5186465.101,-71.26096718993483,46.81520602203378,"235-309 Av Gauvin, Quebec, QC, G1M 1Y6, CAN"
2187,Éteint,2025-12-31T21:15:39,Permis,928,246647.2070000004,5186599.015000001,-71.26207707228167,46.81640338203989,"311-391 Av Gauvin, Quebec, QC, G1M 1Y8, CAN"
2188,Éteint,2025-12-31T21:15:39,Permis,432,246852.2089999998,5186267.738,-71.25934886806398,46.81344121234303,"153-231 Av Gauvin, Quebec, QC, G1M 1Y4, CAN"
2189,Éteint,2025-12-31T21:15:39,Permis,926,246941.52199999988,5186124.214,-71.2581604698871,46.81215788998657,"103-151 Av Gauvin, Quebec, QC, G1M, CAN"
2190,Éteint,2025-12-31T21:15:39,Permis,134,247037.2089999998,5186139.614,-71.25690867231032,46.812304720049106,"70-150 Av Giguère, Quebec, QC, G1M 1X3, CAN"
2191,Éteint,2025-12-31T21:15:39,Permis,734,246926.96999999974,5186316.892999999,-71.25837550350865,46.81388988453522,"152-230 Av Giguère, Quebec, QC, G1M 1X5, CAN"
2192,Éteint,2025-12-31T21:15:39,Permis,1014,246825.18800000008,5186481.682,-71.25973002402978,46.81536341030429,"236-304 Av Giguère, Quebec, QC, G1M 1X8, CAN"
2193,Éteint,2025-12-31T21:15:39,Permis,919,246711.01900000032,5186666.211999999,-71.26124943999076,46.817013421107006,"316-390 Av Giguère, Quebec, QC, G1M 1X9, CAN"
2195,Éteint,2025-12-31T21:15:39,Permis,727,246530.65799999982,5186646.348999999,-71.26361030430583,46.816818998739514,"385 Av Santerre, Québec, QC, G1M 1Z5, CAN"
2196,Éteint,2025-12-31T21:15:39,Permis,422,246653.68400000036,5186722.495999999,-71.26200789280217,46.817514727584694,"389 Av Giguère, Québec, QC, G1M 1Y1, CAN"
2197,Éteint,2025-12-31T21:15:39,Permis,433,246931.19775000028,5186211.590500001,-71.25830679193163,46.81294299545907,"Parc Napoléon-Grondin, Av Gauvin, Montréal, QC, G1M 1Y4, CAN"
2198,Éteint,2025-12-31T21:15:39,Permis,486,247082.1660000002,5186305.039999999,-71.25634048374978,46.81379671621355,"174-178 Rue Arthur Gagné, Quebec, QC, G1M, CAN"
2199,Éteint,2025-12-31T21:15:39,Permis,130,247166.17599999998,5187041.431875,-71.25533246463738,46.82042825093983,"43-47 Rue Blouin, Quebec, QC, G1M, CAN"
2200,Éteint,2025-12-31T21:15:39,Permis,921,246935.28137500025,5187154.754875001,-71.2583725651526,46.821427646490186,"48-52 Rue Laperrière, Quebec, QC, G1M, CAN"
2201,Éteint,2025-12-31T21:15:39,Permis,729,247171.03000000026,5187334.312000001,-71.25530575316398,46.8230632926681,"Rue Hubert, Quebec, QC, G1M, CAN"
2202,Éteint,2025-12-31T21:15:39,Permis,848,248007.1227500001,5186666.95775,-71.24426573825261,46.81713183090847,"755 Rue Marie Brière, Québec, QC, G1M 3Y3, CAN"
2203,Éteint,2025-12-31T21:15:39,Permis,57,248053.32474999968,5186685.042375,-71.24366256068939,46.81729844816192,"755-905 Rue Marie Brière, Quebec, QC, G1M, CAN"
2204,Éteint,2025-12-31T21:15:39,Permis,849,243470.15699999966,5186060.517000001,-71.30363519475071,46.81127457513697,"2322-2428 Rue Trudeau, Quebec, QC, G1P 3J8, CAN"
2205,Éteint,2025-12-31T21:15:39,Permis,745,243610.86699999962,5186015.929,-71.30178562755893,46.810886414835224,"2335-2475 Rue D'Alger, Quebec, QC, G1P 3K1, CAN"
2206,Éteint,2025-12-31T21:15:39,Permis,859,243737.18699999992,5186009.31075,-71.30012968978924,46.810838462905295,"2421-2435 Rue De L'Âtre, Quebec, QC, G1P 3K3, CAN"
2207,Éteint,2025-12-31T21:15:39,Permis,1146,243682.40112499986,5185968.508375,-71.30084204973232,46.81046640533829,"2465-2503 Rue Du Rhin, Quebec, QC, G1P 2Z7, CAN"
2208,Éteint,2025-12-31T21:15:39,Permis,1163,247713.12700000033,5186575.044,-71.24810672113072,46.81627989647558,"936-1076 Rue Bourdages, Quebec, QC, G1M 3H9, CAN"
2209,Éteint,2025-12-31T21:15:39,Permis,212,247878.0870000003,5186799.426000001,-71.2459730731656,46.81831245327366,"1565-1725 Rue Monseigneur Plessis, Quebec, QC, G1M, CAN"
2210,Éteint,2025-12-31T21:15:39,Permis,1047,248229.84637499973,5186684.453875,-71.24134938056017,46.81730816019819,"1325-1343 Rue Monseigneur Plessis, Quebec, QC, G1M 3X4, CAN"
2211,Éteint,2025-12-31T21:15:39,Permis,557,248044.0460000001,5187085.859999999,-71.24383387200815,46.820903249900844,"1500-1998 Rue Irma Levasseur, Quebec, QC, G1M, CAN"
2212,Éteint,2025-12-31T21:15:39,Permis,213,247905.89499999955,5186514.9399999995,-71.24557330110741,46.815755707833574,"820-872 Rue Bourdages, Quebec, QC, G1M, CAN"
2213,Éteint,2025-12-31T21:15:39,Permis,1298,242063.66325000022,5189660.554500001,-71.32255712783073,46.84352751107264,"2029-2319 Rue De La Cantatrice, Quebec, QC, G2C 0L5, CAN"
2214,Éteint,2025-12-31T21:15:39,Permis,1279,241982.3713750001,5189599.310875,-71.32361443944615,46.84296893750666,"2029-2319 Rue De La Cantatrice, Quebec, QC, G2C 0L5, CAN"
2215,Éteint,2025-12-31T21:15:39,Permis,1299,242119.44849999994,5189619.068499999,-71.32182009508881,46.84315958187244,"2329-2439 Rue De La Cantatrice, Quebec, QC, G2C, CAN"
2216,Éteint,2025-12-31T21:15:39,Permis,1277,241824.0700000003,5189525.750875,-71.32567960006598,46.84229228549403,"Rue Coursol, Quebec, QC, G2C, CAN"
2217,Éteint,2025-12-31T21:15:39,Permis,1276,240913.52887499984,5190525.060249999,-71.3377561829749,46.85119468626338,"9896-9940 Rue De La Camomille, Quebec, QC, G2B 0P5, CAN"
2218,Éteint,2025-12-31T21:15:39,Permis,1339,241055.79287500028,5190345.956499999,-71.33586585468936,46.84959722393281,"9786-9892 Rue De La Camomille, Quebec, QC, G2B 0P1, CAN"
2219,Éteint,2025-12-31T21:15:39,Permis,1340,241160.73837499972,5190165.620375,-71.33446474956988,46.84798507756233,"9546-9782 Rue De La Camomille, Quebec, QC, G2B, CAN"
2220,Éteint,2025-12-31T21:15:39,Permis,1318,241275.75862499978,5189971.958374999,-71.33292978970401,46.8462540033279,"9546-9782 Rue De La Camomille, Quebec, QC, G2B, CAN"
2221,Éteint,2025-12-31T21:15:39,Permis,1319,241423.59787499998,5189824.142124999,-71.33097102630782,46.84493843098062,"9505-9767 Rue De La Camomille, Quebec, QC, G2B, CAN"
2222,Éteint,2025-12-31T21:15:39,Permis,1300,242211.61349999998,5189591.6625,-71.32060807090326,46.842921723211965,"8754 Rue De La Comtoise, Québec, QC, G2C 0L9, CAN"
2223,Éteint,2025-12-31T21:15:39,Permis,1302,242290.25012500025,5189336.4216249995,-71.31954224350122,46.84063311742693,"Rue De La Comtoise, Quebec, QC, G2C, CAN"
2224,Éteint,2025-12-31T21:15:39,Permis,1354,242982.35749999993,5189284.08275,-71.31046214018706,46.84022691175545,"1800-1810 Boul La Morille, Quebec, QC, G2K, CAN"
2225,Éteint,2025-12-31T21:15:39,Permis,1355,243184.94324999955,5189421.444625,-71.30782492705576,46.84148131356953,"1672-1710 Boul La Morille, Quebec, QC, G2K 2L2, CAN"
2226,Éteint,2025-12-31T21:15:39,Permis,1356,243341.3462500004,5189519.739624999,-71.30578778291832,46.84237997132345,"1644-1670 Boul La Morille, Quebec, QC, G2K 2L2, CAN"
2227,Éteint,2025-12-31T21:15:39,Permis,1357,243528.6160000004,5189617.1855,-71.30334579532189,46.84327379571131,"1601-1615 Boul La Morille, Quebec, QC, G2K, CAN"
2228,Éteint,2025-12-31T21:15:39,Permis,1358,243721.8978749998,5189738.275125001,-71.30082806703881,46.84438080558209,"1411-1419 Boul La Morille, Quebec, QC, G2K, CAN"
2229,Éteint,2025-12-31T21:15:39,Permis,1359,243920.53362500016,5189864.369875001,-71.29824070988462,46.84553327330407,"1191-1285 Boul La Morille, Quebec, QC, G2K, CAN"
2230,Éteint,2025-12-31T21:15:39,Permis,1360,243973.92949999962,5190052.18125,-71.29756566923326,46.84722759828778,"1200-1226 Boul La Morille, Quebec, QC, G2K, CAN"
2231,Éteint,2025-12-31T21:15:39,Permis,1303,241531.46674999967,5190300.4684999995,-71.3296228076669,46.84923341757783,"9570-9570 Rue De Martigny, Quebec, QC, G2B, CAN"
2232,Éteint,2025-12-31T21:15:39,Permis,1352,241680.6830000002,5190190.031375,-71.32765112613023,46.848254158926956,"9410-9428 Rue De Martigny, Quebec, QC, G2B, CAN"
2233,Éteint,2025-12-31T21:15:39,Permis,1353,241807.83612500038,5190123.147624999,-71.32597478807389,46.84766455739502,"9310-9320 Rue De Martigny, Quebec, QC, G2B, CAN"
2234,Éteint,2025-12-31T21:15:39,Permis,1389,240960.25987500045,5190191.44225,-71.33709682811084,46.848198161463934,"9700-9700 Rue De Vérone, Quebec, QC, G2B 0S7, CAN"
2235,Éteint,2025-12-31T21:15:39,Permis,1390,241124.19262500014,5189929.353499999,-71.33491096744912,46.84585627997565,"Rue De Vérone, Quebec, QC, G2B, CAN"
2236,Éteint,2025-12-31T21:15:39,Permis,1391,241249.42737499997,5189753.891625,-71.3332446738111,46.844289902374,"9200-9300 Rue De Vérone, Quebec, QC, G2B, CAN"
2237,Éteint,2025-12-31T21:15:39,Permis,1334,242054.13362499978,5189484.924000001,-71.32265794264089,46.84194674919536,"2130-2238 Rue Des Bienfaits, Quebec, QC, G2C 0K8, CAN"
2238,Éteint,2025-12-31T21:15:39,Permis,1278,242000.85987500008,5189347.56175,-71.32333746032658,46.84070610103348,"8530-8660 Rue Du Chevalet, Quebec, QC, G2C, CAN"
2239,Éteint,2025-12-31T21:15:39,Permis,1301,242159.52587500028,5189439.294749999,-71.32127004142475,46.84154621830023,"8530-8660 Rue Du Chevalet, Quebec, QC, G2C, CAN"
2240,Éteint,2025-12-31T21:15:39,Permis,1393,242850.41862499993,5189530.23075,-71.31222512017655,46.84242885407569,"1700-1770 Rue Guillaume Renaud, Quebec, QC, G2K, CAN"
2241,Éteint,2025-12-31T21:15:39,Permis,1341,242869.70500000007,5189329.003625,-71.31194500929978,46.84062052726992,"1700-1770 Rue Guillaume Renaud, Quebec, QC, G2K, CAN"
2242,Éteint,2025-12-31T21:15:39,Permis,1320,242942.34162500035,5189447.953125,-71.3110088978717,46.84169727803152,"8103-8427 Rue Joseph Brosseau, Quebec, QC, G2K, CAN"
2243,Éteint,2025-12-31T21:15:39,Permis,1322,242908.0262500001,5189349.502125001,-71.31144542193586,46.84080848228683,"1881-1881 Rue Marie Anne Gaudreau, Quebec, QC, G2K, CAN"
2244,Éteint,2025-12-31T21:15:39,Permis,1395,243038.46587499976,5189625.241374999,-71.30977271681805,46.84330098117915,"8212-8316 Rue Marie De Lamarre, Quebec, QC, G2K, CAN"
2245,Éteint,2025-12-31T21:15:39,Permis,1323,243061.60924999975,5189442.720875001,-71.30944464736899,46.84166127963316,"8200-8200 Rue Marie De Lamarre, Quebec, QC, G2K, CAN"
2246,Éteint,2025-12-31T21:15:39,Permis,1321,242763.8981250003,5189213.654124999,-71.31331640113542,46.839573063412345,"1670-1710 Rue Claire Bonenfant, Quebec, QC, G2K, CAN"
2247,Éteint,2025-12-31T21:15:39,Permis,1394,242809.05537500046,5189620.388250001,-71.31277961206337,46.843236008254216,"1670-1710 Rue Claire Bonenfant, Quebec, QC, G2K, CAN"
2248,Éteint,2025-12-31T21:15:39,Permis,1376,240862.87774999999,5187715.8255,-71.3380273013155,46.82591975605284,"6600-6670 Av Banville, Quebec, QC, G2C, CAN"
2249,Éteint,2025-12-31T21:15:39,Permis,1377,240892.89400000032,5187743.360750001,-71.3376377677719,46.82617032563889,"6510-6590 Av Banville, Quebec, QC, G2C 1Z6, CAN"
2250,Éteint,2025-12-31T21:15:39,Permis,1378,241015.01737499982,5187842.601500001,-71.33605110010342,46.827074736025374,"6190-6490 Av Banville, Quebec, QC, G2C 1Z6, CAN"
2251,Éteint,2025-12-31T21:15:39,Permis,1379,241154.06575000007,5187730.3182500005,-71.33421311906865,46.826078002104666,"6195-6495 Av Banville, Quebec, QC, G2C, CAN"
2252,Éteint,2025-12-31T21:15:39,Permis,1380,241276.62087500002,5187525.311249999,-71.33257847849806,46.82424557949146,"5695-5995 Av Banville, Quebec, QC, G1P 1H7, CAN"
2253,Éteint,2025-12-31T21:15:39,Permis,1381,241417.2588750003,5187374.999500001,-71.33071455639917,46.82290685799796,"5385-5685 Av Banville, Quebec, QC, G1P 1H7, CAN"
2254,Éteint,2025-12-31T21:15:39,Permis,1382,241510.30924999993,5187241.454125,-71.32947666252436,46.8217144077569,"5385-5685 Av Banville, Quebec, QC, G1P 1H7, CAN"
2255,Éteint,2025-12-31T21:15:39,Permis,1383,241533.77587500028,5187127.421499999,-71.32915337045195,46.82069086644657,"5151-5203 Av Banville, Quebec, QC, G1P, CAN"
2256,Éteint,2025-12-31T21:15:39,Permis,1384,241644.46100000013,5186952.60775,-71.32767877821955,46.819128843700376,"4700-4980 Av Banville, Quebec, QC, G1P, CAN"
2257,Éteint,2025-12-31T21:15:39,Permis,1385,241788.27412500046,5186876.53025,-71.32578377317977,46.81845810754452,"Av Banville, Quebec, QC, G1P, CAN"
2258,Éteint,2025-12-31T21:15:39,Permis,1375,242233.9910000004,5187966.221375,-71.32009222116179,46.828302329820836,"2700-2714 Rue Des Arbrisseaux, Quebec, QC, G2C, CAN"
2259,Éteint,2025-12-31T21:15:39,Permis,1374,242360.02924999967,5188100.958374999,-71.3184587306584,46.82952616933379,"Rue Des Arbrisseaux, Quebec, QC, G2C, CAN"
2260,Éteint,2025-12-31T21:15:39,Permis,1386,241618.07112499978,5187326.944375001,-71.32807629238717,46.822493652915554,"5332-5364 Rue Faribault, Quebec, QC, G1P, CAN"
2261,Éteint,2025-12-31T21:15:39,Permis,1387,241666.03687500022,5187386.413375,-71.32745591842139,46.823033146770584,"5332-5364 Rue Faribault, Quebec, QC, G1P, CAN"
2262,Éteint,2025-12-31T21:15:39,Permis,1388,241782.95275000017,5187390.692375001,-71.32592433154589,46.82308270484304,"5180-5238 Rue Faribault, Quebec, QC, G1P, CAN"
2263,Éteint,2025-12-31T21:15:39,Permis,1335,241602.1043750001,5190422.629625,-71.32871355857486,46.85033900996818,"9795-9995 Rue De Martigny, Quebec, QC, G2B 2C9, CAN"
2264,Éteint,2025-12-31T21:15:39,Permis,1414,241465.29987499956,5186941.9317499995,-71.33002502555532,46.81901580689625,"3875-3911 Boul Fontenelle, Quebec, QC, G1P 1B7, CAN"
2265,Éteint,2025-12-31T21:15:39,Permis,1415,241606.0633749999,5187066.357000001,-71.32819765287894,46.82014842497467,"3715-3745 Boul Fontenelle, Quebec, QC, G1P 1B5, CAN"
2266,Éteint,2025-12-31T21:15:39,Permis,1416,241782.38850000035,5187178.151249999,-71.32590244522599,46.821170756850435,"3491-3555 Boul Fontenelle, Quebec, QC, G1P, CAN"
2267,Éteint,2025-12-31T21:15:39,Permis,1417,241929.38525000028,5187269.660125,-71.32398870315023,46.82200780136293,"3295-3465 Boul Fontenelle, Quebec, QC, G1P, CAN"
2268,Éteint,2025-12-31T21:15:39,Permis,1431,241496.83574999962,5186876.897624999,-71.32960278230465,46.81843379459345,"4726-4980 Car Antoine Baumé, Quebec, QC, G1P 1H9, CAN"
2269,Éteint,2025-12-31T21:15:39,Permis,1424,241590.484375,5186815.883749999,-71.32836719797758,46.817893838048754,"4726-4980 Car Antoine Baumé, Quebec, QC, G1P 1H9, CAN"
2270,Éteint,2025-12-31T21:15:39,Permis,1432,241547.6629999997,5186922.545375001,-71.3289430620595,46.818849240499986,"4726-4980 Car Antoine Baumé, Quebec, QC, G1P 1H9, CAN"
2271,Éteint,2025-12-31T21:15:39,Permis,1433,241585.70249999966,5186406.36375,-71.32837328284637,46.814209582461885,"4196-4258 Rue Morand, Quebec, QC, G1P, CAN"
2272,Éteint,2025-12-31T21:15:39,Permis,1434,241699.71300000045,5186334.942875,-71.32686957808939,46.81357792400066,"3640-3844 Rue Des Baladins, Quebec, QC, G1P, CAN"
2273,Éteint,2025-12-31T21:15:39,Permis,1435,241870.67375000007,5186166.863624999,-71.32460642693249,46.81208214069538,"3201-3281 Rue De La Halte, Quebec, QC, G1P, CAN"
2274,Éteint,2025-12-31T21:15:39,Permis,1436,241817.8256249996,5186273.889125001,-71.32531358701775,46.813039889786666,"3300-3420 Rue De La Halte, Quebec, QC, G1P, CAN"
2275,Éteint,2025-12-31T21:15:39,Permis,1437,241690.80987500027,5186230.678375,-71.32697185463381,46.81263917796401,"3480-3490 Rue De La Halte, Quebec, QC, G1P, CAN"
2276,Éteint,2025-12-31T21:15:39,Permis,1438,241773.32100000046,5186150.458249999,-71.32587971165174,46.81192537013588,"4011-4071 Rue De L'Étape, Quebec, QC, G1P, CAN"
2277,Éteint,2025-12-31T21:15:39,Permis,1439,241582.22887500003,5186300.798374999,-71.32840421415644,46.81325964836678,"4190-4270 Rue Du Guet, Quebec, QC, G1P, CAN"
2278,Éteint,2025-12-31T21:15:39,Permis,1440,241639.42762499955,5186282.356249999,-71.32765221841241,46.81309917578134,"4145-4215 Rue Du Guet, Quebec, QC, G1P, CAN"
2279,Éteint,2025-12-31T21:15:39,Permis,1441,241487.85137499962,5186418.0443750005,-71.32965702197515,46.814305367673825,"3910-4130 Rue Louis Fluet, Quebec, QC, G1P, CAN"
2280,Éteint,2025-12-31T21:15:39,Permis,1442,241564.1913750004,5186257.090624999,-71.3286345123503,46.81286476800511,"3535-3753 Rue Du Parcours, Quebec, QC, G1P, CAN"
2281,Éteint,2025-12-31T21:15:39,Permis,1443,241431.0906250002,5186396.83175,-71.33039781011922,46.814109157711776,"4071-4195 Rue Du Parcours, Quebec, QC, G1P, CAN"
2282,Éteint,2025-12-31T21:15:39,Permis,1444,241343.67087499984,5186444.61125,-71.33154987579147,46.814530637506095,"4071-4195 Rue Du Parcours, Quebec, QC, G1P, CAN"
2283,Éteint,2025-12-31T21:15:39,Permis,1422,241412.26350000035,5186340.576375,-71.33063670540963,46.81360132731096,"3540-4300 Av Laurin, Quebec, QC, G1P 1T5, CAN"
2284,Éteint,2025-12-31T21:15:39,Permis,1423,241562.79750000034,5186182.162875,-71.32864242245707,46.812190629249486,"3540-4300 Av Laurin, Quebec, QC, G1P 1T5, CAN"
2285,Éteint,2025-12-31T21:15:39,Permis,1445,241928.7474999996,5185885.716499999,-71.32380690852195,46.80955858023188,"2550-2680 Av Allais, Quebec, QC, G1P, CAN"
